npi,communityId
1508838400,1391
1508839622,1384
1508862939,1393
1508884875,1400
1508890286,1390
1508913302,1384
1508916586,1391
1508935776,1391
1508961996,1384
1518014323,1386
1518054626,1384
1518066950,1384
1518068832,1384
1518143122,1387
1518161009,1405
1518178441,1390
1518346469,1390
1518398437,1395
1518914050,1395
1518919000,1395
1518952852,1386
1518959311,1384
1518974732,1408
1518976315,1391
1518992940,1384
1528005667,1390
1528055381,1390
1528061223,1395
1528090214,1395
1528105616,1395
1528109832,1384
1528115482,1405
1528122595,1384
1528155660,1384
1528174752,1384
1528212156,1384
1528295607,1384
1528404944,1393
1528487113,1390
1538103692,1393
1538104526,1400
1538112495,1393
1538114434,1391
1538147319,1387
1538150156,1393
1538150289,1393
1538256672,1384
1538268974,1384
1538324496,1393
1538363023,1390
1538385091,1386
1548225444,1388
1548251242,1393
1548251705,1400
1548286396,1399
1548317498,1387
1548332505,1388
1548366222,1400
1548378805,1387
1548460066,1384
1548464027,1384
1548557150,1388
1548571052,1391
1548581598,1391
1558309971,1390
1558315168,1390
1558355941,1391
1558384099,1395
1558386771,1400
1558408633,1384
1558448423,1395
1558458687,1384
1558461970,1386
1558565093,1384
1558652388,1384
1558653923,1388
1568406411,1393
1568406783,1395
1568410363,1386
1568415164,1395
1568448736,1391
1568453207,1385
1568455517,1388
1568465623,1384
1568488708,1390
1568551455,1405
1568559698,1384
1578501904,1386
1578530796,1405
1578531174,1388
1578531851,1388
1578555611,1408
1578591756,1388
1578597704,1387
1578597902,1395
1578604906,1393
1578615522,1391
1578650602,1384
1578655791,1384
1578677274,1386
1578692695,1386
1578728283,1388
1578766697,1386
1578857017,1388
1588655021,1390
1588655153,1393
1588655377,1385
1588684104,1391
1588738744,1391
1588788301,1400
1588789044,1390
1588807168,1384
1588822803,1384
1588899082,1386
1588928980,1395
1598007049,1384
1598021073,1388
1598022493,1384
1598718330,1400
1598719536,1390
1598723645,1386
1598736266,1395
1598738205,1384
1598750523,1384
1598750697,1386
1598812455,1390
1598833808,1384
1598863011,1384
1598871642,1393
1598887473,1395
1598926248,1387
1598938060,1384
1598973273,1395
1609295351,1393
1609840131,1385
1609844489,1395
1609848738,1393
1609963727,1384
1609968015,1384
1609970797,1390
1619004066,1384
1619024429,1384
1619051729,1384
1619064755,1384
1619075207,1390
1619180403,1400
1619199486,1384
1619254141,1393
1619269008,1393
1619906856,1395
1619916970,1390
1619945292,1400
1619969482,1395
1629025648,1390
1629039292,1388
1629040522,1391
1629064738,1390
1629068556,1384
1629094438,1391
1629160056,1384
1629176573,1384
1629202593,1400
1639112048,1386
1639123615,1385
1639125560,1399
1639151400,1395
1639186349,1393
1639201130,1390
1639226517,1384
1639249774,1386
1639261068,1384
1639266737,1384
1639278062,1384
1639314776,1393
1639343346,1384
